t,pitch_deg,removed,min_before,min_after,closest_removed
66.800,0.0000,0,2.1896,2.1896,inf
66.900,0.0000,0,2.1909,2.1909,inf
67.000,0.0000,0,2.1783,2.1783,inf
67.100,0.0000,0,2.1892,2.1892,inf
67.200,0.0000,0,2.1841,2.1841,inf
67.300,0.0000,0,2.1739,2.1739,inf
67.400,0.0000,0,2.1896,2.1896,inf
67.500,0.0000,0,2.1721,2.1721,inf
67.600,0.0000,0,2.1837,2.1837,inf
67.700,0.0000,0,2.1908,2.1908,inf
67.800,0.0000,0,2.1856,2.1856,inf
67.900,0.0000,0,2.1866,2.1866,inf
68.000,0.0000,0,2.1842,2.1842,inf
68.100,0.0000,0,2.1897,2.1897,inf
68.200,0.0000,0,2.1838,2.1838,inf
68.300,0.0000,0,2.1875,2.1875,inf
68.400,0.0000,0,2.1915,2.1915,inf
68.500,0.0000,0,2.1898,2.1898,inf
68.600,0.0000,0,2.1793,2.1793,inf
68.700,0.0000,0,2.1895,2.1895,inf
68.800,0.0000,0,2.1849,2.1849,inf
68.900,0.0000,0,2.1789,2.1789,inf
69.000,0.0000,0,2.1881,2.1881,inf
69.100,0.0000,0,2.1814,2.1814,inf
69.200,0.0000,0,2.1880,2.1880,inf
69.300,0.0000,0,2.1782,2.1782,inf
69.400,0.0000,0,2.1757,2.1757,inf
69.500,0.0000,0,2.1784,2.1784,inf
69.600,0.0000,0,2.1828,2.1828,inf
69.700,0.0000,0,2.1884,2.1884,inf
69.800,0.0000,0,2.1872,2.1872,inf
69.900,0.0000,0,2.1837,2.1837,inf
70.000,0.0000,0,2.1893,2.1893,inf
70.100,0.0000,0,2.1892,2.1892,inf
70.200,0.0000,0,2.1855,2.1855,inf
70.300,0.0000,0,2.1833,2.1833,inf
70.400,0.0000,0,2.1801,2.1801,inf
70.500,0.0000,0,2.1869,2.1869,inf
70.600,0.0000,0,2.1816,2.1816,inf
70.700,0.0000,0,2.1772,2.1772,inf
70.800,0.0000,0,2.1709,2.1709,inf
70.900,0.0000,0,2.1871,2.1871,inf
71.000,0.0000,0,2.1849,2.1849,inf
71.100,0.0000,0,2.1823,2.1823,inf
71.200,0.0000,0,2.1755,2.1755,inf
71.300,0.0000,0,2.1818,2.1818,inf
71.400,0.0000,0,2.1902,2.1902,inf
71.500,0.0000,0,2.1818,2.1818,inf
71.600,0.0000,0,2.1813,2.1813,inf
71.700,0.0000,0,2.1881,2.1881,inf
71.800,0.0000,0,2.1843,2.1843,inf
71.900,0.0000,0,2.1797,2.1797,inf
72.000,0.0000,0,2.1888,2.1888,inf
72.100,0.0000,0,2.1803,2.1803,inf
72.200,0.0000,0,2.1887,2.1887,inf
72.300,0.0000,0,2.1919,2.1919,inf
72.400,0.0000,0,2.1842,2.1842,inf
72.500,0.0000,0,2.1868,2.1868,inf
72.600,0.0000,0,2.1840,2.1840,inf
72.700,0.0000,0,2.1892,2.1892,inf
72.800,0.0000,0,2.1802,2.1802,inf
72.900,0.0000,0,2.1866,2.1866,inf
73.000,0.0000,0,2.1941,2.1941,inf
73.100,0.0000,0,2.1798,2.1798,inf
73.200,0.0000,0,2.1765,2.1765,inf
73.300,0.0000,0,2.1857,2.1857,inf
73.400,0.0000,0,2.1747,2.1747,inf
73.500,0.0000,0,2.1867,2.1867,inf
73.600,0.0000,0,2.1952,2.1952,inf
73.700,0.0000,0,2.1865,2.1865,inf
73.800,0.0000,0,2.1775,2.1775,inf
73.900,0.0000,0,2.1819,2.1819,inf
74.000,0.0000,0,2.1919,2.1919,inf
74.100,0.0000,0,2.1724,2.1724,inf
74.200,0.0000,0,2.1763,2.1763,inf
74.300,0.0000,0,2.1816,2.1816,inf
74.400,0.0000,0,2.1808,2.1808,inf
74.500,0.0000,0,2.1883,2.1883,inf
74.600,0.0000,0,2.1812,2.1812,inf
74.700,0.0000,0,2.1823,2.1823,inf
74.800,0.0000,0,2.1770,2.1770,inf
74.900,0.0000,0,2.1778,2.1778,inf
75.100,0.0000,0,2.1804,2.1804,inf
75.200,0.0000,0,2.1831,2.1831,inf
75.300,0.0000,0,2.1899,2.1899,inf
75.400,0.0000,0,2.1817,2.1817,inf
75.500,0.0000,0,2.1843,2.1843,inf
75.600,0.0000,0,2.1825,2.1825,inf
75.700,0.0000,0,2.1872,2.1872,inf
75.800,0.0000,0,2.1893,2.1893,inf
75.900,0.0000,0,2.1861,2.1861,inf
76.000,0.0000,0,2.1816,2.1816,inf
76.100,0.0000,0,2.1914,2.1914,inf
76.200,0.0000,0,2.1965,2.1965,inf
76.300,0.0000,0,2.1798,2.1798,inf
76.400,0.0000,0,2.1924,2.1924,inf
76.500,0.0000,0,2.1801,2.1801,inf
76.600,0.0000,0,2.1942,2.1942,inf
76.700,0.0000,0,2.1880,2.1880,inf
76.800,0.0000,0,2.1863,2.1863,inf
76.900,0.0000,0,2.1864,2.1864,inf
77.000,0.0000,0,2.1879,2.1879,inf
77.100,0.0000,0,2.1851,2.1851,inf
77.200,0.0000,0,2.1819,2.1819,inf
77.300,0.0000,0,2.1823,2.1823,inf
77.400,0.0000,0,2.1879,2.1879,inf
77.500,0.0000,0,2.1751,2.1751,inf
77.600,0.0000,0,2.1802,2.1802,inf
77.700,0.0000,0,2.1847,2.1847,inf
77.800,0.0000,0,2.1882,2.1882,inf
77.900,0.0000,0,2.1865,2.1865,inf
78.000,0.0000,0,2.1878,2.1878,inf
78.100,0.0000,0,2.1913,2.1913,inf
78.200,0.0000,0,2.1807,2.1807,inf
78.300,0.0000,0,2.1861,2.1861,inf
78.400,0.0000,0,2.1892,2.1892,inf
78.500,0.0000,0,2.1900,2.1900,inf
78.600,0.0000,0,2.1786,2.1786,inf
78.700,0.0000,0,2.1767,2.1767,inf
78.800,0.0000,0,2.1890,2.1890,inf
78.900,0.0000,0,2.1859,2.1859,inf
79.000,0.0000,0,2.1901,2.1901,inf
79.100,0.0000,0,2.1872,2.1872,inf
79.200,0.0000,0,2.1889,2.1889,inf
79.300,0.0000,0,2.1781,2.1781,inf
79.400,0.0000,0,2.1911,2.1911,inf
79.500,0.0000,0,2.1875,2.1875,inf
79.600,0.0000,0,2.1835,2.1835,inf
79.700,0.0000,0,2.1781,2.1781,inf
79.800,0.0000,0,2.1905,2.1905,inf
79.900,0.0000,0,2.1845,2.1845,inf
80.000,0.0000,0,2.1814,2.1814,inf
80.100,0.0000,0,2.1792,2.1792,inf
80.200,0.0000,0,2.1805,2.1805,inf
80.300,0.0000,0,2.1800,2.1800,inf
80.400,0.0000,0,2.1911,2.1911,inf
80.500,0.0000,0,2.1840,2.1840,inf
80.600,0.0000,0,2.1851,2.1851,inf
80.700,0.0000,0,2.1862,2.1862,inf
80.800,0.0000,0,2.1889,2.1889,inf
80.900,0.0000,0,2.1822,2.1822,inf
81.000,0.0000,0,2.1811,2.1811,inf
81.100,0.0000,0,2.1827,2.1827,inf
81.200,0.0000,0,2.1911,2.1911,inf
81.300,0.0000,0,2.1855,2.1855,inf
81.400,0.0000,0,2.1770,2.1770,inf
81.500,0.0000,0,2.1856,2.1856,inf
81.600,0.0000,0,2.1834,2.1834,inf
81.700,0.0000,0,2.1794,2.1794,inf
81.800,0.0000,0,2.1873,2.1873,inf
81.900,0.0000,0,2.1835,2.1835,inf
82.000,0.0000,0,2.1949,2.1949,inf
82.100,0.0000,0,2.1830,2.1830,inf
82.200,0.0000,0,2.1837,2.1837,inf
82.300,0.0000,0,2.1844,2.1844,inf
82.400,0.0000,0,2.1980,2.1980,inf
82.500,0.0000,0,2.1902,2.1902,inf
82.600,0.0000,0,2.1921,2.1921,inf
82.700,0.0000,0,2.1828,2.1828,inf
82.800,0.0000,0,2.1864,2.1864,inf
82.900,0.0000,0,2.1851,2.1851,inf
83.000,0.0000,0,2.1929,2.1929,inf
83.100,0.0000,0,2.1756,2.1756,inf
83.200,0.0000,0,2.1810,2.1810,inf
83.300,0.0000,0,2.1862,2.1862,inf
83.400,0.0000,0,2.1900,2.1900,inf
83.500,0.0000,0,2.1889,2.1889,inf
83.600,0.0000,0,2.1911,2.1911,inf
83.700,0.0000,0,2.1916,2.1916,inf
83.800,0.0000,0,2.1892,2.1892,inf
83.900,0.0000,0,2.1825,2.1825,inf
84.000,0.0000,0,2.1937,2.1937,inf
84.100,0.0000,0,2.1805,2.1805,inf
84.200,0.0000,0,2.1825,2.1825,inf
84.300,0.0000,0,2.1827,2.1827,inf
84.400,0.0000,0,2.1889,2.1889,inf
84.500,0.0000,0,2.1998,2.1998,inf
84.600,0.0000,0,2.1781,2.1781,inf
84.700,0.0000,0,2.1906,2.1906,inf
84.800,0.0000,0,2.1837,2.1837,inf
84.900,0.0000,0,2.1909,2.1909,inf
85.000,0.0000,0,2.1791,2.1791,inf
85.100,0.0000,0,2.1975,2.1975,inf
85.200,0.0000,0,2.1715,2.1715,inf
85.300,0.0000,0,2.1834,2.1834,inf
85.400,0.0000,0,2.1929,2.1929,inf
85.500,0.0000,0,2.1892,2.1892,inf
85.600,0.0000,0,2.1855,2.1855,inf
85.700,0.0000,0,2.1848,2.1848,inf
85.800,0.0000,0,2.1900,2.1900,inf
85.900,0.0000,0,2.1815,2.1815,inf
86.000,0.0000,0,2.1882,2.1882,inf
86.100,0.0000,0,2.1738,2.1738,inf
86.200,0.0000,0,2.1944,2.1944,inf
86.300,0.0000,0,2.1951,2.1951,inf
86.400,0.0000,0,2.1792,2.1792,inf
86.500,0.0000,0,2.1906,2.1906,inf
86.600,0.0000,0,2.1909,2.1909,inf
86.700,0.0000,0,2.1863,2.1863,inf
86.800,0.0000,0,2.1907,2.1907,inf
86.900,0.0000,0,2.1864,2.1864,inf
87.000,0.0000,0,2.1774,2.1774,inf
87.100,0.0000,0,2.1899,2.1899,inf
87.200,0.0000,0,2.1921,2.1921,inf
87.300,0.0000,0,2.1965,2.1965,inf
87.400,0.0000,0,2.1895,2.1895,inf
87.500,0.0000,0,2.1903,2.1903,inf
87.600,0.0000,0,2.1748,2.1748,inf
87.700,0.0000,0,2.1905,2.1905,inf
87.800,0.0000,0,2.1794,2.1794,inf
87.900,0.0000,0,2.1784,2.1784,inf
88.000,0.0000,0,2.1819,2.1819,inf
88.100,0.0000,0,2.1927,2.1927,inf
88.200,0.0000,0,2.1842,2.1842,inf
88.300,0.0000,0,2.1722,2.1722,inf
88.400,0.0000,0,2.1823,2.1823,inf
88.500,0.0000,0,2.1867,2.1867,inf
88.600,0.0000,0,2.1861,2.1861,inf
88.700,0.0000,0,2.1862,2.1862,inf
88.800,0.0000,0,2.1796,2.1796,inf
88.900,0.0000,0,2.1841,2.1841,inf
89.000,0.0000,0,2.1880,2.1880,inf
89.100,0.0000,0,2.1817,2.1817,inf
89.200,0.0000,0,2.1903,2.1903,inf
89.300,0.0000,0,2.1815,2.1815,inf
89.400,0.0000,0,2.1781,2.1781,inf
89.500,0.0000,0,2.1751,2.1751,inf
89.600,0.0000,0,2.1890,2.1890,inf
89.700,0.0000,0,2.1886,2.1886,inf
89.800,0.0000,0,2.1868,2.1868,inf
89.900,0.0000,0,2.1857,2.1857,inf
90.000,0.0000,0,2.1907,2.1907,inf
90.100,0.0000,0,2.1867,2.1867,inf
90.200,0.0000,0,2.1966,2.1966,inf
90.300,0.0000,0,2.1895,2.1895,inf
90.400,0.0000,0,2.1867,2.1867,inf
90.500,0.0000,0,2.1831,2.1831,inf
90.600,0.0000,0,2.1927,2.1927,inf
90.700,0.0000,0,2.1951,2.1951,inf
90.800,0.0000,0,2.1830,2.1830,inf
90.900,0.0000,0,2.1918,2.1918,inf
91.000,0.0000,0,2.1879,2.1879,inf
91.100,0.0000,0,2.1872,2.1872,inf
91.200,0.0000,0,2.1753,2.1753,inf
91.300,0.0000,0,2.1872,2.1872,inf
91.400,0.0000,0,2.1903,2.1903,inf
91.500,0.0000,0,2.1785,2.1785,inf
91.600,0.0000,0,2.1788,2.1788,inf
91.700,0.0000,0,2.1739,2.1739,inf
91.800,0.0000,0,2.1903,2.1903,inf
91.900,0.0000,0,2.1914,2.1914,inf
92.000,0.0000,0,2.1848,2.1848,inf
92.100,0.0000,0,2.1863,2.1863,inf
92.200,0.0000,0,2.1880,2.1880,inf
92.300,0.0000,0,2.1870,2.1870,inf
92.400,0.0000,0,2.1898,2.1898,inf
92.500,0.0000,0,2.1873,2.1873,inf
92.600,0.0000,0,2.1874,2.1874,inf
92.700,0.0000,0,2.1919,2.1919,inf
92.800,0.0000,0,2.1931,2.1931,inf
92.900,0.0000,0,2.1958,2.1958,inf
93.000,0.0000,0,2.1874,2.1874,inf
93.100,0.0000,0,2.1838,2.1838,inf
93.200,0.0000,0,2.1996,2.1996,inf
93.300,0.0000,0,2.1940,2.1940,inf
93.400,0.0000,0,2.1827,2.1827,inf
93.500,0.0000,0,2.1909,2.1909,inf
93.600,0.0000,0,2.1835,2.1835,inf
93.700,0.0000,0,2.1823,2.1823,inf
93.800,0.0000,0,2.1810,2.1810,inf
93.900,0.0000,0,2.1860,2.1860,inf
94.000,0.0000,0,2.1860,2.1860,inf
94.100,0.0000,0,2.1886,2.1886,inf
94.200,0.0000,0,2.1926,2.1926,inf
94.300,0.0000,0,2.1810,2.1810,inf
94.400,0.0000,0,2.1974,2.1974,inf
94.500,0.0000,0,2.1902,2.1902,inf
94.600,0.0000,0,2.1891,2.1891,inf
94.700,0.0000,0,2.1940,2.1940,inf
94.800,0.0000,0,2.1823,2.1823,inf
94.900,0.0000,0,2.1617,2.1617,inf
95.000,0.0000,0,2.1926,2.1926,inf
95.100,0.0000,0,2.1870,2.1870,inf
95.200,0.0000,0,2.1779,2.1779,inf
95.300,0.0000,0,2.1860,2.1860,inf
95.400,0.0000,0,2.1897,2.1897,inf
95.500,0.0000,0,2.1901,2.1901,inf
95.600,0.0000,0,2.1807,2.1807,inf
95.700,0.0000,0,2.1908,2.1908,inf
95.800,0.0000,0,2.1988,2.1988,inf
95.900,0.0000,0,2.1882,2.1882,inf
96.000,0.0000,0,2.1876,2.1876,inf
96.100,0.0000,0,2.1864,2.1864,inf
96.200,0.0000,0,2.1937,2.1937,inf
96.300,0.0000,0,2.1843,2.1843,inf
96.400,0.0000,0,2.1784,2.1784,inf
96.500,0.0000,0,2.1792,2.1792,inf
96.600,0.0000,0,2.1859,2.1859,inf
96.700,0.0000,0,2.1982,2.1982,inf
96.800,0.0000,0,2.1787,2.1787,inf
96.900,0.0000,0,2.1908,2.1908,inf
97.000,0.0000,0,2.1780,2.1780,inf
97.100,0.0000,0,2.1891,2.1891,inf
97.200,0.0000,0,2.1976,2.1976,inf
97.300,0.0000,0,2.1793,2.1793,inf
97.400,0.0000,0,2.1876,2.1876,inf
97.500,0.0000,0,2.1878,2.1878,inf
97.600,0.0000,0,2.1898,2.1898,inf
97.700,0.0000,0,2.1901,2.1901,inf
97.800,0.0000,0,2.1859,2.1859,inf
97.900,0.0000,0,2.1882,2.1882,inf
98.000,0.0000,0,2.1913,2.1913,inf
98.100,0.0000,0,2.1873,2.1873,inf
98.200,0.0000,0,2.1860,2.1860,inf
98.300,0.0000,0,2.1963,2.1963,inf
98.400,0.0000,0,2.1971,2.1971,inf
98.500,0.0000,0,2.2029,2.2029,inf
98.600,0.0000,0,2.1969,2.1969,inf
98.700,0.0000,0,2.1954,2.1954,inf
98.800,0.0000,0,2.1974,2.1974,inf
98.900,0.0000,0,2.1929,2.1929,inf
99.000,0.0000,0,2.1934,2.1934,inf
99.100,0.0000,0,2.1974,2.1974,inf
99.200,0.0000,0,2.1929,2.1929,inf
99.300,0.0000,0,2.1912,2.1912,inf
99.400,0.0000,0,2.1866,2.1866,inf
99.500,0.0000,0,2.1858,2.1858,inf
99.600,0.0000,0,2.1928,2.1928,inf
99.700,0.0000,0,2.1963,2.1963,inf
99.800,0.0000,0,2.1959,2.1959,inf
99.900,0.0000,0,2.1966,2.1966,inf
100.000,0.0000,0,2.1921,2.1921,inf
100.100,0.0000,0,2.1984,2.1984,inf
100.200,0.0000,0,2.1842,2.1842,inf
100.300,0.0000,0,2.1989,2.1989,inf
100.400,0.0000,0,2.1922,2.1922,inf
100.500,0.0000,0,2.1952,2.1952,inf
100.600,0.0000,0,2.1969,2.1969,inf
100.700,0.0000,0,2.1995,2.1995,inf
100.800,0.0000,0,2.1805,2.1805,inf
100.900,0.0000,0,2.1939,2.1939,inf
101.000,0.0000,0,2.1969,2.1969,inf
101.100,0.0000,0,2.1902,2.1902,inf
101.200,0.0000,0,2.1907,2.1907,inf
101.300,0.0000,0,2.1932,2.1932,inf
101.400,0.0000,0,2.1893,2.1893,inf
101.500,0.0000,0,2.1987,2.1987,inf
101.600,0.0000,0,2.1911,2.1911,inf
101.700,0.0000,0,2.1862,2.1862,inf
101.800,0.0000,0,2.1929,2.1929,inf
101.900,0.0000,0,2.1943,2.1943,inf
102.000,0.0000,0,2.1825,2.1825,inf
102.100,0.0000,0,2.1939,2.1939,inf
102.200,0.0000,0,2.1890,2.1890,inf
102.300,0.0000,0,2.1957,2.1957,inf
102.400,0.0000,0,2.1874,2.1874,inf
102.500,0.0000,0,2.1959,2.1959,inf
102.600,0.0000,0,2.1978,2.1978,inf
102.700,0.0000,0,2.1948,2.1948,inf
102.800,0.0000,0,2.1945,2.1945,inf
102.900,0.0000,0,2.1866,2.1866,inf
103.000,0.0000,0,2.1893,2.1893,inf
103.100,0.0000,0,2.1944,2.1944,inf
103.200,0.0000,0,2.1887,2.1887,inf
103.300,0.0000,0,2.2005,2.2005,inf
103.400,0.0000,0,2.1951,2.1951,inf
103.500,0.0000,0,2.1960,2.1960,inf
103.600,0.0000,0,2.2008,2.2008,inf
103.700,0.0000,0,2.1876,2.1876,inf
103.800,0.0000,0,2.1812,2.1812,inf
103.900,0.0000,0,2.1901,2.1901,inf
104.000,0.0000,0,2.1958,2.1958,inf
104.100,0.0000,0,2.1868,2.1868,inf
104.200,0.0000,0,2.1865,2.1865,inf
104.300,0.0000,0,2.2049,2.2049,inf
104.400,0.0000,0,2.1827,2.1827,inf
104.500,0.0000,0,2.1943,2.1943,inf
104.600,0.0000,0,2.1872,2.1872,inf
104.700,0.0000,0,2.1895,2.1895,inf
104.800,0.0000,0,2.1905,2.1905,inf
104.900,0.0000,0,2.1923,2.1923,inf
105.000,0.0000,0,2.1959,2.1959,inf
105.100,0.0000,0,2.1867,2.1867,inf
105.200,0.0000,0,2.1895,2.1895,inf
105.300,0.0000,0,2.1933,2.1933,inf
105.400,0.0000,0,2.1956,2.1956,inf
105.500,0.0000,0,2.1891,2.1891,inf
105.600,0.0000,0,2.1805,2.1805,inf
105.700,0.0000,0,2.1966,2.1966,inf
105.800,0.0000,0,2.1932,2.1932,inf
105.900,0.0000,0,2.1919,2.1919,inf
106.000,0.0000,0,2.1857,2.1857,inf
106.100,0.0000,0,2.1911,2.1911,inf
106.200,0.0000,0,2.1809,2.1809,inf
106.300,0.0000,0,2.1893,2.1893,inf
106.400,0.0000,0,2.1982,2.1982,inf
106.500,0.0000,0,2.1937,2.1937,inf
106.600,0.0000,0,2.1961,2.1961,inf
106.700,0.0000,0,2.1905,2.1905,inf
106.800,0.0000,0,2.1883,2.1883,inf
106.900,0.0000,0,2.1840,2.1840,inf
107.000,0.0000,0,2.1902,2.1902,inf
107.100,0.0000,0,2.1922,2.1922,inf
107.200,0.0000,0,2.1916,2.1916,inf
107.300,0.0000,0,2.1857,2.1857,inf
107.400,0.0000,0,2.1994,2.1994,inf
107.500,0.0000,0,2.1869,2.1869,inf
107.600,0.0000,0,2.1924,2.1924,inf
107.700,0.0000,0,2.1922,2.1922,inf
107.800,0.0000,0,2.1849,2.1849,inf
107.900,0.0000,0,2.1975,2.1975,inf
108.000,0.0000,0,2.1901,2.1901,inf
108.100,0.0000,0,2.1933,2.1933,inf
108.200,0.0000,0,2.1928,2.1928,inf
108.300,0.0000,0,2.1903,2.1903,inf
108.400,0.0000,0,2.1978,2.1978,inf
108.500,0.0000,0,2.1928,2.1928,inf
108.600,0.0000,0,2.2024,2.2024,inf
108.700,0.0000,0,2.1871,2.1871,inf
108.800,0.0000,0,2.1982,2.1982,inf
108.900,0.0000,0,2.1921,2.1921,inf
109.000,0.0000,0,2.1980,2.1980,inf
109.100,0.0000,0,2.1937,2.1937,inf
109.200,0.0000,0,2.1928,2.1928,inf
109.300,0.0000,0,2.1945,2.1945,inf
109.400,0.0000,0,2.1933,2.1933,inf
109.500,0.0000,0,2.1968,2.1968,inf
109.600,0.0000,0,2.1869,2.1869,inf
109.700,0.0000,0,2.1911,2.1911,inf
109.800,0.0000,0,2.1880,2.1880,inf
109.900,0.0000,0,2.1934,2.1934,inf
110.000,0.0000,0,2.1926,2.1926,inf
110.100,0.0000,0,2.2013,2.2013,inf
110.200,0.0000,0,2.2003,2.2003,inf
110.300,0.0000,0,2.1998,2.1998,inf
110.400,0.0000,0,2.1965,2.1965,inf
110.500,0.0000,0,2.1947,2.1947,inf
110.600,0.0000,0,2.2002,2.2002,inf
110.700,0.0000,0,2.1963,2.1963,inf
110.800,0.0000,0,2.1936,2.1936,inf
110.900,0.0000,0,2.1965,2.1965,inf
111.000,0.0000,0,2.1973,2.1973,inf
111.100,0.0000,0,2.1906,2.1906,inf
111.200,0.0000,0,2.2001,2.2001,inf
111.300,0.0000,0,2.2064,2.2064,inf
111.400,0.0000,0,2.1907,2.1907,inf
111.500,0.0000,0,2.1898,2.1898,inf
111.600,0.0000,0,2.1934,2.1934,inf
111.700,0.0000,0,2.1981,2.1981,inf
111.800,0.0000,0,2.1937,2.1937,inf
111.900,0.0000,0,2.1915,2.1915,inf
112.000,0.0000,0,2.1878,2.1878,inf
112.100,0.0000,0,2.1846,2.1846,inf
112.200,0.0000,0,2.1892,2.1892,inf
112.300,0.0000,0,2.2011,2.2011,inf
112.400,0.0000,0,2.1943,2.1943,inf
112.500,0.0000,0,2.1993,2.1993,inf
112.600,0.0000,0,2.1873,2.1873,inf
112.700,0.0000,0,2.1890,2.1890,inf
112.800,0.0000,0,2.1946,2.1946,inf
112.900,0.0000,0,2.2028,2.2028,inf
113.000,0.0000,0,2.2060,2.2060,inf
113.100,0.0000,0,2.1962,2.1962,inf
113.200,0.0000,0,2.1808,2.1808,inf
113.300,0.0000,0,2.1888,2.1888,inf
113.400,0.0000,0,2.1873,2.1873,inf
113.500,0.0000,0,2.2020,2.2020,inf
113.600,0.0000,0,2.2019,2.2019,inf
113.700,0.0000,0,2.1918,2.1918,inf
113.800,0.0000,0,2.1980,2.1980,inf
113.900,0.0000,0,2.1920,2.1920,inf
114.000,0.0000,0,2.1934,2.1934,inf
114.100,0.0000,0,2.2025,2.2025,inf
114.200,0.0000,0,2.1950,2.1950,inf
114.300,0.0000,0,2.1991,2.1991,inf
114.400,0.0000,0,2.1920,2.1920,inf
114.500,0.0000,0,2.1970,2.1970,inf
114.600,0.0000,0,2.2003,2.2003,inf
114.700,0.0000,0,2.2013,2.2013,inf
114.800,0.0000,0,2.1955,2.1955,inf
114.900,0.0000,0,2.2025,2.2025,inf
115.000,0.0000,0,2.1999,2.1999,inf
115.100,0.0000,0,2.1975,2.1975,inf
115.200,0.0000,0,2.1987,2.1987,inf
115.300,0.0000,0,2.2000,2.2000,inf
115.400,0.0000,0,2.1957,2.1957,inf
115.500,0.0000,0,2.1863,2.1863,inf
115.600,0.0000,0,2.1991,2.1991,inf
115.700,0.0000,0,2.1960,2.1960,inf
115.800,0.0000,0,2.1982,2.1982,inf
115.900,0.0000,0,2.1992,2.1992,inf
116.000,0.0000,0,2.1975,2.1975,inf
116.100,0.0000,0,2.2005,2.2005,inf
116.200,0.0000,0,2.1832,2.1832,inf
116.300,0.0000,0,2.1905,2.1905,inf
116.400,0.0000,0,2.1945,2.1945,inf
116.500,0.0000,0,2.2002,2.2002,inf
116.600,0.0000,0,2.1980,2.1980,inf
116.700,0.0000,0,2.1945,2.1945,inf
116.800,0.0000,0,2.1955,2.1955,inf
116.900,0.0000,0,2.1898,2.1898,inf
117.000,0.0000,0,2.1964,2.1964,inf
117.100,0.0000,0,2.1973,2.1973,inf
117.200,0.0000,0,2.1788,2.1788,inf
117.300,0.0000,0,2.1995,2.1995,inf
117.400,0.0000,0,2.1903,2.1903,inf
117.500,0.0000,0,2.1964,2.1964,inf
117.600,0.0000,0,2.1875,2.1875,inf
117.700,0.0000,0,2.2014,2.2014,inf
117.800,0.0000,0,2.1912,2.1912,inf
117.900,0.0000,0,2.1965,2.1965,inf
118.000,0.0000,0,2.2012,2.2012,inf
118.100,0.0000,0,2.1976,2.1976,inf
118.200,0.0000,0,2.1915,2.1915,inf
118.300,0.0000,0,2.1939,2.1939,inf
118.400,0.0000,0,2.1956,2.1956,inf
118.500,0.0000,0,2.2004,2.2004,inf
118.600,0.0000,0,2.1986,2.1986,inf
118.700,0.0000,0,2.1870,2.1870,inf
118.800,0.0000,0,2.1973,2.1973,inf
118.900,0.0000,0,2.1988,2.1988,inf
119.000,0.0000,0,2.1970,2.1970,inf
119.100,0.0000,0,2.1860,2.1860,inf
119.200,0.0000,0,2.2014,2.2014,inf
119.300,0.0000,0,2.1950,2.1950,inf
119.400,0.0000,0,2.1969,2.1969,inf
119.500,0.0000,0,2.2101,2.2101,inf
119.600,0.0000,0,2.1976,2.1976,inf
119.700,0.0000,0,2.1985,2.1985,inf
119.800,0.0000,0,2.2039,2.2039,inf
119.900,0.0000,0,2.1989,2.1989,inf
120.000,0.0000,0,2.1954,2.1954,inf
120.100,0.0000,0,2.1915,2.1915,inf
120.200,0.0000,0,2.2007,2.2007,inf
120.300,0.0000,0,2.2013,2.2013,inf
120.400,0.0000,0,2.2024,2.2024,inf
120.500,0.0000,0,2.2029,2.2029,inf
120.600,0.0000,0,2.1815,2.1815,inf
120.700,0.0000,0,2.1931,2.1931,inf
120.800,0.0000,0,2.1942,2.1942,inf
120.900,0.0000,0,2.1934,2.1934,inf
121.000,0.0000,0,2.1956,2.1956,inf
121.100,0.0000,0,2.1932,2.1932,inf
121.200,0.0000,0,2.1869,2.1869,inf
121.300,0.0000,0,2.1949,2.1949,inf
121.400,0.0000,0,2.1849,2.1849,inf
121.500,0.0000,0,2.1951,2.1951,inf
121.600,0.0000,0,2.1959,2.1959,inf
121.700,0.0000,0,2.2006,2.2006,inf
121.800,0.0000,0,2.2008,2.2008,inf
121.900,0.0000,0,2.1919,2.1919,inf
122.000,0.0000,0,2.1976,2.1976,inf
122.100,0.0000,0,2.1974,2.1974,inf
122.200,0.0000,0,2.2004,2.2004,inf
122.300,0.0000,0,2.1968,2.1968,inf
122.400,0.0000,0,2.1898,2.1898,inf
122.500,0.0000,0,2.1996,2.1996,inf
122.600,0.0000,0,2.1979,2.1979,inf
122.700,0.0000,0,2.1975,2.1975,inf
122.800,0.0000,0,2.2003,2.2003,inf
122.900,0.0000,0,2.1929,2.1929,inf
123.000,0.0000,0,2.1982,2.1982,inf
123.100,0.0000,0,2.2004,2.2004,inf
123.200,0.0000,0,2.1981,2.1981,inf
123.300,0.0000,0,2.1951,2.1951,inf
123.400,0.0000,0,2.1945,2.1945,inf
123.500,0.0000,0,2.1941,2.1941,inf
123.600,0.0000,0,2.2108,2.2108,inf
123.700,0.0000,0,2.1992,2.1992,inf
123.800,0.0000,0,2.2055,2.2055,inf
123.900,0.0000,0,2.2039,2.2039,inf
124.000,0.0000,0,2.1998,2.1998,inf
124.100,0.0000,0,2.2012,2.2012,inf
124.200,0.0000,0,2.1874,2.1874,inf
124.300,0.0000,0,2.2012,2.2012,inf
124.400,0.0000,0,2.2024,2.2024,inf
124.500,0.0000,0,2.1873,2.1873,inf
124.600,0.0000,0,2.1884,2.1884,inf
124.700,0.0000,0,2.2022,2.2022,inf
124.800,0.0000,0,2.2013,2.2013,inf
124.900,0.0000,0,2.1962,2.1962,inf
125.000,0.0000,0,2.1913,2.1913,inf
